,Gen_Loss,Dis_Loss
0,1138.0531005859375,6923680.5
1,1524.0570068359375,223046.578125
2,1985.5609130859375,215531.015625
3,2436.0537109375,18620666.0
4,2976.123046875,2130448.75
5,3547.322021484375,13892098.0
6,4155.46044921875,50620108.0
7,4803.298828125,25206552.0
8,5491.154296875,100550968.0
9,6218.15625,35339700.0
10,6977.5615234375,48229368.0
11,7761.3134765625,1370235904.0
12,8599.7041015625,1014109056.0
13,9450.513671875,1263711488.0
14,10332.4775390625,1805901440.0
15,11249.8017578125,712907008.0
16,12193.6796875,2163393792.0
17,13167.2001953125,2038876032.0
18,14172.310546875,1879575680.0
19,15198.59375,921801536.0
20,16257.4794921875,3448463872.0
21,17344.861328125,1627404032.0
22,18457.224609375,6748551680.0
23,19598.6015625,2297474816.0
24,20354.8359375,7746746368.0
25,18913.376953125,701856064.0
26,22666.111328125,56784744448.0
27,13246.513671875,4398701056.0
28,21176.03515625,44143508.0
29,23201.091796875,24254935040.0
30,24964.869140625,92232081408.0
31,26191.94921875,130504081408.0
32,27982.119140625,132939374592.0
33,25745.537109375,6102785536.0
34,28881.23828125,44262141952.0
35,27255.943359375,51156533248.0
36,31271.41796875,67055218688.0
37,33459.03125,116212670464.0
38,33790.421875,368200482816.0
39,37028.7421875,67482595328.0
40,40140.10546875,376411783168.0
41,39995.609375,356763893760.0
42,39102.5390625,129614684160.0
43,44329.19140625,38878830592.0
44,45864.22265625,5811516928.0
45,46130.96875,624312188928.0
46,48047.25390625,19214432256.0
47,29457.158203125,20445294592.0
48,51152.8984375,550258737152.0
49,50318.6484375,159871434752.0
50,48038.92578125,294101090304.0
51,57608.57421875,1178199680.0
52,60038.5234375,740573376.0
53,62159.19140625,885928512.0
54,64320.1328125,487825152.0
55,66404.09375,466691296.0
56,68381.0,675495168.0
57,70466.78125,182269024.0
58,72577.6640625,1252134528.0
59,74666.484375,333223136.0
60,76794.6328125,1286997632.0
61,78966.296875,1695248256.0
62,81136.7578125,1479590400.0
63,83298.2265625,90164101120.0
64,85454.1796875,323232333824.0
65,83533.9765625,2229162213376.0
66,40703.8125,155800125440.0
67,90605.3125,6762706944.0
68,91271.59375,6634286874624.0
69,91949.0,5045534326784.0
70,96427.1640625,71447568384.0
71,93654.546875,4120309923840.0
72,94691.34375,9888175489024.0
73,103967.6328125,2933788672.0
74,106710.078125,4866043904.0
75,109275.8359375,2282888960.0
76,111836.046875,6309990912.0
77,114419.3671875,65648930816.0
78,116822.3046875,685493780480.0
79,109323.9375,3891818135552.0
80,120824.6640625,240540221440.0
81,123774.453125,10403645440.0
82,126661.2421875,16948256768.0
83,129001.3828125,2168034951168.0
84,127882.140625,141580962889728.0
85,116171.1796875,31744382976.0
86,132057.796875,2140412416.0
87,138624.4375,106073366528.0
88,141882.90625,15690760192000.0
89,139887.34375,7437803323392.0
90,147365.390625,188855435264.0
91,138060.53125,7201551360.0
92,153030.484375,644172218368.0
93,156045.15625,1552792551424.0
94,159020.625,23798803857408.0
95,160224.4375,115749528010752.0
96,164392.28125,18375495680.0
97,167722.0625,84813905920.0
98,164814.03125,34217446604800.0
99,173006.5625,9402274807808.0
