,Gen_Loss,Dis_Loss
0,3.8049542903900146,0.1472444385290146
1,2.462040662765503,0.5086897015571594
2,1.671671748161316,0.8762350678443909
3,1.5712541341781616,2.542189836502075
4,1.6471270322799683,1.46491539478302
5,1.179932951927185,1.1234862804412842
6,1.2223615646362305,1.3197886943817139
7,2.289036750793457,1.0179944038391113
8,1.4707698822021484,0.9788799285888672
9,4.043757915496826,1.0849820375442505
10,1.574633002281189,0.9979134202003479
11,2.2552273273468018,1.2233089208602905
12,1.2972620725631714,0.8316138982772827
13,1.46462881565094,0.8195087313652039
14,1.817236304283142,0.8943942189216614
15,1.4171123504638672,1.9864585399627686
16,2.917269706726074,1.004112958908081
17,0.9495171904563904,1.8753745555877686
18,0.8902625441551208,1.1420657634735107
19,0.47716498374938965,1.0523041486740112
20,4.551076412200928,0.9671390056610107
21,1.9502800703048706,0.6488502025604248
22,1.1461033821105957,1.8142529726028442
23,2.6109259128570557,0.8349184989929199
24,2.6664867401123047,0.9396902322769165
25,1.7214699983596802,1.1237363815307617
26,2.577730655670166,1.2931605577468872
27,2.84381103515625,1.2882314920425415
28,1.805978775024414,1.0698542594909668
29,1.1811589002609253,1.1511280536651611
30,2.3920366764068604,1.4634164571762085
31,2.3227243423461914,0.5831397175788879
32,1.089253544807434,1.0356855392456055
33,2.558300018310547,0.8253400921821594
34,0.7099461555480957,2.4915995597839355
35,2.4281251430511475,0.665226936340332
36,1.6210263967514038,0.9767919182777405
37,1.2781519889831543,0.6785801649093628
38,1.120057225227356,1.073728322982788
39,2.82726788520813,0.6705042719841003
40,3.3277413845062256,1.178991675376892
41,3.6078577041625977,0.9023044109344482
42,1.5801117420196533,0.7178374528884888
43,0.8087846040725708,0.8404830098152161
44,1.2025893926620483,0.732667088508606
45,0.8429940938949585,0.6298949122428894
46,0.8025386333465576,1.4154185056686401
47,3.1721134185791016,0.7747136354446411
48,1.8137881755828857,0.85380619764328
49,3.0825061798095703,1.2794651985168457
50,2.1241087913513184,0.8931174278259277
51,1.7753574848175049,1.0157617330551147
52,0.9923470616340637,1.3296459913253784
53,0.849562406539917,0.5235868096351624
54,3.836526393890381,0.9574207663536072
55,2.347700595855713,1.2966922521591187
56,2.6225905418395996,0.7998440265655518
57,2.6600589752197266,1.5666133165359497
58,1.1845154762268066,0.8487608432769775
59,1.644883394241333,0.5056354999542236
60,1.5184823274612427,0.5992345809936523
61,4.138968467712402,1.5093783140182495
62,3.1589794158935547,1.4385570287704468
63,3.1554911136627197,0.5077955722808838
64,2.3472440242767334,1.0993596315383911
65,2.0235507488250732,0.5753663182258606
66,3.4291787147521973,0.4575241804122925
67,1.1087507009506226,0.4877844452857971
68,3.2217164039611816,1.052940845489502
69,2.1108620166778564,0.8687142729759216
70,2.4156956672668457,0.42450645565986633
71,2.8921613693237305,0.40520355105400085
72,1.332288384437561,0.577025294303894
73,2.7284185886383057,1.4292263984680176
74,2.218630075454712,0.876132607460022
75,2.6740667819976807,0.5303112268447876
76,1.6707671880722046,0.9775245785713196
77,2.147263526916504,0.5533028841018677
78,2.4237420558929443,0.5236197710037231
79,2.8743395805358887,0.6868168115615845
80,3.374828815460205,0.23192352056503296
81,2.210371494293213,0.7075002193450928
82,3.2296903133392334,0.6421805620193481
83,3.0084805488586426,0.5619058609008789
84,1.7793201208114624,1.1090023517608643
85,2.2699062824249268,0.455283522605896
86,2.537355422973633,0.40372341871261597
87,3.679948568344116,0.721949577331543
88,2.6438472270965576,0.9103764295578003
89,1.3822318315505981,0.5232356190681458
90,1.8080140352249146,0.8202670812606812
91,1.4443395137786865,0.5278222560882568
92,2.9145946502685547,0.9961643218994141
93,1.7373675107955933,0.6101206541061401
94,1.0665879249572754,0.503791868686676
95,3.4303536415100098,0.6242745518684387
96,3.0733697414398193,0.9855904579162598
97,2.178781270980835,0.46806979179382324
98,4.000051021575928,0.5351568460464478
99,4.397579669952393,0.46535274386405945
100,5.101875305175781,0.9125234484672546
101,0.9814303517341614,0.8587954640388489
102,2.0707733631134033,0.4259226322174072
103,1.3447413444519043,0.38952940702438354
104,2.9018471240997314,0.23485440015792847
105,1.976258397102356,0.38387519121170044
106,7.091095924377441,0.46714580059051514
107,2.9580864906311035,0.329569011926651
108,3.7468793392181396,0.6980944871902466
109,2.043184280395508,0.3740231394767761
110,3.8155367374420166,0.2628275156021118
111,2.376892566680908,0.6160579919815063
112,2.3517568111419678,0.5671495199203491
113,1.2682307958602905,1.0412250757217407
114,3.6619150638580322,0.45584601163864136
115,2.6620192527770996,0.4234364628791809
116,2.6850762367248535,0.5028421878814697
117,0.6554741263389587,0.7187277674674988
118,3.2649309635162354,0.5536924004554749
119,2.7504429817199707,0.45023518800735474
120,3.7490792274475098,0.2591763734817505
121,4.387716770172119,0.9614757895469666
122,2.280674457550049,0.3405631184577942
123,3.1895840167999268,0.565486490726471
124,2.6873040199279785,0.9990944266319275
125,1.6708683967590332,0.29579392075538635
126,3.8173828125,0.9369902610778809
127,5.14951753616333,0.6753694415092468
128,1.7519872188568115,0.44441840052604675
129,4.876587867736816,1.1857142448425293
130,2.0588979721069336,0.9551070928573608
131,0.9754042029380798,0.5681520700454712
132,3.368131637573242,0.34021463990211487
133,0.44383037090301514,0.7936714291572571
134,3.518096446990967,0.3006013035774231
135,4.694591999053955,0.2529054284095764
136,4.799152851104736,0.587706446647644
137,3.486557722091675,0.18908652663230896
138,3.0684285163879395,0.6974136829376221
139,0.9280388951301575,0.7109909653663635
140,4.728196144104004,0.1946277916431427
141,3.0124642848968506,0.2564260959625244
142,4.625070571899414,0.21793848276138306
143,4.607357978820801,0.36310842633247375
144,2.5324690341949463,0.20538374781608582
145,4.184139728546143,0.2661254405975342
146,3.3667218685150146,0.21501047909259796
147,4.184878349304199,0.3982152044773102
148,3.9256083965301514,0.23887160420417786
149,4.796296119689941,0.12451675534248352
150,2.415513753890991,0.10227902978658676
151,2.1250734329223633,0.4135113060474396
152,2.5162386894226074,0.4702295660972595
153,0.7645297050476074,0.20331816375255585
154,1.899214506149292,0.7256584167480469
155,2.863487482070923,0.2708145081996918
156,2.498368501663208,0.30712011456489563
157,3.8011574745178223,0.2585148513317108
158,4.542953014373779,0.20725730061531067
159,4.364657402038574,0.42004290223121643
160,2.4005894660949707,0.29822131991386414
161,5.48593807220459,0.31142595410346985
162,5.757523536682129,0.7156104445457458
163,4.953416347503662,0.3367947041988373
164,5.093532562255859,0.31303396821022034
165,3.6241369247436523,0.1032029241323471
166,1.6931971311569214,0.30233848094940186
167,1.8007887601852417,0.34376975893974304
168,1.9195313453674316,0.8455075025558472
169,5.544959545135498,0.07733951508998871
170,2.7579922676086426,0.8363538980484009
171,0.34845784306526184,0.819510817527771
172,3.16068696975708,0.3164020776748657
173,3.9369266033172607,0.1787475198507309
174,2.3514320850372314,0.19249647855758667
175,3.3776848316192627,0.5085262656211853
176,2.736156463623047,0.40017828345298767
177,2.3904340267181396,0.41739603877067566
178,3.5768425464630127,0.43253859877586365
179,4.7354960441589355,0.6708844900131226
180,7.561089515686035,0.777310311794281
181,3.044804811477661,0.18013574182987213
182,4.818264961242676,0.16833224892616272
183,4.97532844543457,0.3778349757194519
184,4.216872692108154,0.3268764019012451
185,7.737761974334717,1.3307042121887207
186,5.31544828414917,0.10636310279369354
187,4.314481735229492,0.3558119535446167
188,1.4858053922653198,1.8800880908966064
189,2.4724626541137695,0.40781497955322266
190,3.6018028259277344,0.0829172134399414
191,5.297947883605957,0.1321878880262375
192,3.2046923637390137,0.19505490362644196
193,4.108497142791748,0.2021055817604065
194,1.3876949548721313,0.4530286192893982
195,3.479504346847534,0.2691000998020172
196,2.8035264015197754,0.1965058445930481
197,3.670304536819458,0.3121657967567444
198,3.934792995452881,0.12069443613290787
199,3.5646166801452637,0.11565317958593369
200,4.667388916015625,0.2458467334508896
201,4.961667060852051,0.08130457252264023
202,6.411457061767578,0.7092435359954834
203,3.736438751220703,1.142652988433838
204,2.574882984161377,0.42959684133529663
