,Gen_Loss,Dis_Loss
0,0.2419600784778595,-0.18239328265190125
1,0.15660323202610016,-0.21204692125320435
2,0.1463177502155304,-0.17242790758609772
3,0.1888519525527954,-0.19241106510162354
4,0.2054390013217926,-0.17289482057094574
5,0.20270639657974243,-0.16923213005065918
6,0.01235055923461914,-0.14302760362625122
7,0.13390442728996277,-0.13623549044132233
8,0.25774064660072327,-0.1705755591392517
9,0.19583550095558167,-0.1995059847831726
10,0.21207693219184875,-0.21998584270477295
11,0.0722644105553627,-0.17487892508506775
12,-0.012619943358004093,-0.1976264864206314
13,0.07979939132928848,-0.1593763381242752
14,-0.007005301769822836,-0.18896609544754028
15,-0.017579056322574615,-0.21931007504463196
16,0.1899559646844864,-0.1647147536277771
17,0.054063186049461365,-0.16965965926647186
18,-0.0025712803471833467,-0.2567014694213867
19,0.01571253128349781,-0.2577356994152069
20,0.20537853240966797,-0.18845289945602417
21,0.1516144573688507,-0.2420082688331604
22,0.16908307373523712,-0.13992191851139069
23,0.3077055811882019,-0.18501251935958862
24,0.2633513808250427,-0.16873705387115479
25,0.30497217178344727,-0.13122841715812683
26,0.08134603500366211,-0.15216651558876038
27,0.07537460327148438,-0.1947249174118042
28,0.17371603846549988,-0.20867714285850525
29,0.11756230145692825,-0.11418123543262482
30,0.0048028286546468735,-0.26175907254219055
31,0.10845665633678436,-0.22939664125442505
32,0.20154161751270294,-0.1922086477279663
33,0.25820204615592957,-0.17040804028511047
34,0.34572187066078186,-0.1568208932876587
35,0.10912024974822998,-0.17415696382522583
36,0.21893258392810822,-0.24514053761959076
37,0.2084474414587021,-0.13521479070186615
38,0.07286613434553146,-0.15589416027069092
39,0.13188093900680542,-0.2081301510334015
40,0.15327557921409607,-0.14513850212097168
41,0.06785544008016586,-0.1740071177482605
42,0.21126070618629456,-0.15209828317165375
43,0.12237801402807236,-0.2587810456752777
44,0.07028624415397644,-0.20645534992218018
45,-0.02502412348985672,-0.2228497564792633
46,0.13434091210365295,-0.21658539772033691
47,0.1412668228149414,-0.1669982671737671
48,0.2607758939266205,-0.21610882878303528
49,0.1904153823852539,-0.141337588429451
50,-0.06843406707048416,-0.1868744194507599
51,0.1654224544763565,-0.18627086281776428
52,0.16811908781528473,-0.1401238739490509
53,0.11345817893743515,-0.19607987999916077
54,0.2860603332519531,-0.19129274785518646
55,0.18351463973522186,-0.2237870693206787
56,-0.058761730790138245,-0.20917722582817078
57,0.18152979016304016,-0.19007591903209686
58,0.2448319047689438,-0.2279641181230545
59,0.2608085572719574,-0.14196094870567322
60,0.18764615058898926,-0.21145321428775787
61,0.06090569868683815,-0.17616549134254456
62,0.14734116196632385,-0.17270223796367645
63,-0.034144483506679535,-0.1995777189731598
64,0.17627102136611938,-0.23887954652309418
65,0.3518635034561157,-0.16835685074329376
66,0.18721716105937958,-0.23640155792236328
67,0.07933764159679413,-0.16500817239284515
68,0.0342428982257843,-0.2150624394416809
69,0.01358750369399786,-0.2467637062072754
70,0.1435895711183548,-0.19143372774124146
71,0.036195721477270126,-0.16114607453346252
72,0.014201151207089424,-0.2345307618379593
73,0.04455341026186943,-0.1700068712234497
74,0.12325888127088547,-0.19438111782073975
75,0.21976754069328308,-0.18811455368995667
76,0.19195674359798431,-0.27218881249427795
77,0.311286062002182,-0.19596102833747864
78,0.08623244613409042,-0.18625040352344513
79,0.22762003540992737,-0.2650875449180603
80,0.30101776123046875,-0.2328382134437561
81,0.16135834157466888,-0.18127888441085815
82,0.25248387455940247,-0.16464932262897491
83,-0.02546422928571701,-0.17455154657363892
84,0.16804766654968262,-0.1807311624288559
85,0.12176597118377686,-0.141571506857872
86,0.13031333684921265,-0.22140105068683624
